recap_row_id,mark_recap_id,mark_code,fork_length,count,dead
{85231BE6-96CA-427E-A96F2A12154120CE},{7A480F12-29D8-4512-8004BE64617D5B55},B,35,6,No
{852958B0-D0CA-4030-AFF7FCF4D42B4392},{F69E55F5-879C-4F89-BBD09BB74B4A4D1E},B,35,3,No
{85746FD7-D424-42FA-BCC57811A50DB157},{8046F300-3446-42A9-A8B0B0CE96FEB153},B,39,1,No
{857EAC9C-3207-4810-B00FEA1E43073A16},{15D5F61D-D7FE-456A-9F07F800CC9E4ACD},B,37,1,No
{85B8C568-302A-40E3-9A568571D7914023},{BB8FC4D7-4E15-4186-A21151380169E6E6},B,96,1,No
{85CAFDC8-F1BF-4753-B737B429372681D4},{37793F57-C5D4-43F9-B25776B68DA60CFC},B,39,1,No
{85DC1D20-15A6-4453-A827D9BC99B4FA4E},{BD6A7D34-B465-46F6-8177D45478764112},B,40,3,No
{85FED0EF-B795-4402-A68962ABC1AA2F3C},{6986D296-A441-4F60-9C0A29CA501D6D27},B,38,1,No
{86186C60-8A2E-4180-913F9813A8DB56B3},{5797E450-EB8A-4E8A-B82F01DA5BE074FF},B,33,1,No
{862EFAE2-BB9F-411C-991A8987CC60DA8A},{F4BCC47F-4126-408C-AD8798BA1A1605BD},B,36,1,No
{8637E9FF-335C-415B-AD33D93EF977F4C7},{56395BAC-CB2F-4F7C-97818BAA47681233},B,55,2,No
{863FFE89-99B6-4D6F-9EC51814F58C0341},{93415249-4FF8-4327-BC7FD73E5137D06F},B,32,1,No
{865C3B7F-7C2A-4F28-85FE2DD26E95C45D},{38A8A124-F75F-4472-8FF51932928924AE},B,39,1,No
{86668423-C41D-4451-815EFFCF219C82BA},{F45C5659-AE43-428F-B65B649B35F75F38},B,40,1,Yes
{867AF583-5B4A-430B-B8B0A2E1154610B8},{1088D132-64B1-4D3C-99325B6D0379E5D0},B,36,1,No
{867E4800-8856-45E6-8AA3933351C8FAB2},{1D1A583C-E684-4FF4-B5AA9720317489EE},B,37,1,No
{86C64AF5-8395-4D8F-B4300FCB53043E9C},{F950AF00-FF1E-4023-926D292507F64BCB},B,36,4,No
{86CD5B43-6634-402E-A074CCA7722FDB5C},{9D7FD3F7-B0EF-4692-92B4DA172774BBEC},B,41,1,No
{86DFCFEA-AD35-45B5-A127894B5123A91C},{1EDD1DF3-C3DC-45C7-93A0A1976BFA4752},BB,34,1,No
{86E390CE-4A50-4761-82B2E681DC41797B},{68E8E459-EBAF-4F91-98C4F1BAF02A5FCD},B,37,1,No
{86E3DF32-0897-4716-B4213E80BBB2E44C},{FBA505B3-654B-42A3-92CAB70B385BCEAD},B,37,1,No
{86EA4D7E-76B9-411C-AD0722D5BA7519E8},{EF78DEAF-C0B8-432A-8B631BE3ECDE154B},B,40,1,No
{87195BFB-F234-435C-9D98D42A38B6057B},{BD184B76-C827-4FF5-B2884FF1005D6E9C},B,38,1,No
{8719DBD2-5981-4086-A97B09B8796E8FB2},{33D4DB55-D0DF-4B6E-AFA8916B9414BD14},B,35,2,No
{873A4FAF-062B-4557-A9D4BB389C66103F},{660D817B-5736-4943-9657EBB1D32EA06B},B,40,1,No
{874BFC73-7D2A-47D0-BB447F15505A7EB7},{60BEAD84-F24F-44D1-8883FCCC309B379E},B,36,1,No
{87522B5B-002F-44CC-A5BDE35E58470BC0},{EA0645B5-20F2-4B5D-954523FCE2A76744},B,39,1,No
{876E2061-33B1-41B5-A88C0B1150C9837A},{6A889389-B06A-4B76-B04B2571BDDB9C9C},B,35,3,No
{877959D2-F0DA-4F24-BA8FB92777F7EAE3},{0C378336-4602-4143-9E71659B571E4581},B,35,1,No
{87806C36-DCD1-4EC4-87DAA74A6C829493},{5B470198-A33B-478D-9D2FD2BECFBA7454},B,36,3,No
{87815276-6AEC-4F4B-B8C4AC8D73281AF4},{93415249-4FF8-4327-BC7FD73E5137D06F},B,35,1,No
{87991258-444A-47EE-B44B04FBFC6F5B1C},{52C94305-B672-4735-8207296F6321F59E},B,35,3,No
{879AF57A-760C-42C5-BFFC3F074F5B245F},{6CD5D749-57EA-4B20-89476D73AD5AC750},B,39,1,No
{87DB7CB1-0E77-4CB1-8C40F13A4245687A},{F9C26F29-14DC-417E-B3443AA206431367},B,37,3,No
{87E7D72D-A140-4131-B6C5F930571EBECC},{0C378336-4602-4143-9E71659B571E4581},B,37,1,No
{87EB29BA-C3CA-4DEF-982556CA1025F5D5},{6C5FF566-E5C5-4B4C-A9910B4181438B36},BB,37,1,No
{88441372-C989-4627-907F9B23769B0900},{EA0645B5-20F2-4B5D-954523FCE2A76744},B,38,1,No
{8867AC62-B04D-4C35-A4D96EA55E68A34B},{5B470198-A33B-478D-9D2FD2BECFBA7454},B,32,1,No
{886D0B8C-8EB0-4198-B4A5F0FCCD8FA14F},{921F669D-F529-4EC4-AD64881699D30C12},B,31,1,No
{88942664-905D-4346-9E61ADB2676EB177},{C3E2215D-BFD7-4BE8-B6852D06E00FF320},B,36,1,No
{88A531C6-38D9-47AC-B4634C1DAF37278C},{38BD06AB-7969-49C6-9CF3E2DBB9D307B7},B,79,1,No
{88BE4358-303A-4348-A3AD1977025CD490},{5E9818B0-53D4-4127-AA561BB4F8ACE343},B,38,1,No
{88C689C1-13BA-4AD0-BD5DDF0B2D94F06A},{1E6F11C6-783B-4ED0-9E20E26FC9EEEC62},B,37,1,No
{88C96874-445C-4369-89CD8E624D62AD58},{5797E450-EB8A-4E8A-B82F01DA5BE074FF},B,39,1,No
{88E33FA8-C2C1-44B4-840BA16DD4BA3D4C},{EA0645B5-20F2-4B5D-954523FCE2A76744},B,38,1,No
{88E5F89D-BDDD-44F3-8897AD97925101DA},{99B1984F-35F2-46E5-87FF9C5D6C12526E},B,49,1,Yes
{8905EBE3-9010-4184-8B3312AD041E297D},{A43DBBC0-0D76-4DCE-BB4DA591F5F088A7},B,38,1,No
{8914D0F1-95EE-45ED-9E8A7AC436881963},{6A889389-B06A-4B76-B04B2571BDDB9C9C},B,36,2,No
{8939DAD8-1D3C-4E50-B290B703E12ACAB9},{081A39E7-B516-4B7C-8EF1321103FEBA2A},B,38,1,No
{895952CB-28B9-4B0D-BB42B067FB05AB47},{7749B3A0-5CEE-44E9-BC1ADBE247BAE95A},B,34,1,No
{895F615C-82CA-4949-AFB75855C3A2848B},{2439BF9B-D8BC-4591-A09E53B53893EBFF},B,36,1,No
{898F5C71-7473-4449-B8AEEA19E3FBBE9E},{80801AAE-027D-4481-ADF751F47FC117A2},B,36,1,No
{8997F20C-4735-4AFB-A4AA2F5B7A9DBEFD},{FCBCDDE7-A573-4421-A0F54BB46E3D33C4},B,38,1,No
{899B95A3-1C0C-46FD-987C9BCB29F2D986},{705E30DE-EF24-49C5-B6DF32DCD3573AF5},B,36,1,No
{89A738AE-EC63-4327-A95BE2EFA27C3862},{081A39E7-B516-4B7C-8EF1321103FEBA2A},B,41,1,No
{89B6971D-FE2B-47AD-A22EAF534A09D061},{15D5F61D-D7FE-456A-9F07F800CC9E4ACD},B,39,1,No
{89BD4E03-600D-4CCF-8BCDBBCD8C3A387F},{A688A1FA-B171-4A72-838467D0A9BDF7CB},B,71,1,No
{89EFCD87-75CE-4FBC-BFDAAF8996B47F85},{24ECD386-D1BC-45E9-8FE4352CAF52073E},B,38,1,No
{89F1E859-E10C-4469-A5F5B0A4D17E6E97},{E8B426F3-4B84-42B8-88585E24CBBFE0BA},B,35,4,No
{8A1433A3-DF28-4356-B0253DB43BBA353F},{EA0645B5-20F2-4B5D-954523FCE2A76744},B,36,1,No
{8A1C2550-7A23-49C5-88DF29F329295A0F},{2F8AC642-92DF-4300-A1368C3F43E719F5},B,36,1,No
{8A22714D-6C60-44B5-B26BD134E77ADE37},{F37BD3E9-B7E9-4B9D-BEA4798DA704077E},B,38,1,No
{8A3A142F-AF6D-44CE-80E851BEE34E4088},{4A2E6FCB-F7A7-4D8C-91002FCF8F9FE1D2},B,37,1,No
{8A48B335-5468-4BB2-A1A32E42B325D264},{4630A535-15C5-4A07-8F936A89E723EBDC},B,36,1,No
{8A7599B8-FBE0-447E-A2B7D7CACA0EC456},{705E30DE-EF24-49C5-B6DF32DCD3573AF5},B,33,1,No
{8A7864AF-CC66-42A2-AD1AE61DB8474489},{95F2CA65-BE33-421A-8F2CCF7EF21AD65D},B,36,4,No
{8A788159-43CD-4742-811FCABC21BBD3F9},{09C9A00E-9F41-47DE-B2D680C1F7349F74},B,39,1,No
{8A81D912-8908-4C47-B99D7BDE1FB6B7C3},{62ED1424-730B-4F79-B0B86073D425D28E},B,37,1,No
{8A824355-3984-4EFF-8C683665070F14BF},{448DB7E8-0D80-4DBF-A0A6254CB5B2FD51},B,31,1,No
{8ACB34CF-50B0-45D8-84A30ED7EAD9A149},{B570A472-086D-4F91-B449791E9012A74B},B,36,1,No
{8AD68071-816F-4D6D-A0254852234E2ACA},{93415249-4FF8-4327-BC7FD73E5137D06F},B,35,1,No
{8AEAA2D9-2DD5-47D5-9281B1A862577C87},{B182F945-7EAA-4BA8-9893F8599F9475D6},B,37,1,No
{8AFA8ED4-A835-4C29-A7E9C4CD23606220},{A9213AE0-C2B4-4C43-BF0F25DA03237C18},B,40,2,No
{8B32B9DD-AF98-47F0-9F4F970F3DFAB614},{1C1B8156-EB44-4542-8EB57C52A2DAA1F4},B,35,1,No
{8B3DCACA-45F8-4563-9F75340C3DB06402},{60BEAD84-F24F-44D1-8883FCCC309B379E},B,38,1,No
{8B3F76C8-9DBC-4554-B57EF09366D1A7C9},{7749B3A0-5CEE-44E9-BC1ADBE247BAE95A},B,34,1,No
{8B616A1F-8F25-4895-9118C89AC5855807},{A5375D60-D91C-46EB-8F76756D4C48DDE3},B,37,1,No
{8B621D10-3844-4504-BD7552D81522FFDD},{CEC65455-DE21-4E8F-BF5AE9414743764D},B,36,1,No
{8B714D62-3AC3-4AC5-B7D385030A297562},{C38EEB81-0B13-4935-B4FF9FD4BDB95954},B,37,1,No
{8B8D28FC-DCDB-4F83-8DF622A2DD44B3D8},{90866FE3-0F57-46EA-8E7838A08331C024},B,37,1,No
{8BA4FFB1-FC7F-49F2-B2A4B74BC85C6F87},{D40BF10F-BD88-44B9-B406E6A8D1189441},B,38,1,No
{8BA9F2AF-BD83-47EE-B95B87741F065CD5},{F4BCC47F-4126-408C-AD8798BA1A1605BD},B,31,1,No
{8BC89AB6-0FCC-4E25-9E4473E2F827F1EF},{1C1B8156-EB44-4542-8EB57C52A2DAA1F4},B,34,3,No
{8BFCEC95-D885-47BE-A9AAB7A610A0365A},{9E979472-AF34-43AE-B57F621909FCF84B},B,82,1,No
{8C0330E7-0525-4268-9D77D1E0EF26E245},{FCA87035-D041-44CA-AE206B5B46944183},B,37,3,No
{8C58E6B8-703B-42F9-9180EFA06BE8D406},{73BDA2B8-F28B-4364-A5A0BE17EAF28D55},B,36,3,No
{8C5C81F5-D4E0-4E90-AEA9052BA843006E},{B66E1685-DC06-4198-A1D9F1C10EA0821A},B,37,1,No
{8C99208B-ABB5-480A-AFE4BC7D03392E01},{91775F86-9E45-4C5B-8036F1476F1DD297},B,40,1,No
{8CB7AD2D-BD9D-4B9A-B071BB7682380B2D},{D742B8CF-3295-4BDA-99D76F4B9425C825},B,34,1,No
{8CB99695-EAB3-4C0B-9AC13460806713A6},{960C3B47-5D03-490B-8395D7D0AC9FF4C9},B,37,3,No
{8CC19209-EC79-475A-A7A5480B114CEA52},{B1385A47-8D23-4E85-B75BB07D5F74041D},B,37,1,No
{8D05BDAA-CC93-4884-B90899D735841661},{F01461C5-B74D-4346-BB6D4F9BBE424E3F},B,37,5,No
{8D16DC76-E20E-4EA1-A7226D859103EA9C},{0C378336-4602-4143-9E71659B571E4581},B,38,1,No
{8D337B15-6A55-462A-998F3E02CBE5592D},{9314C647-3BA1-4F7D-A653F5EFA1855094},B,35,1,No
{8D418D58-78D5-4ABA-81E66DD0B1493D65},{2918F006-CC35-4421-814F5C736B12DDBB},B,35,1,No
{8D4E5EBF-FF55-4D6B-90560C15519DFF5B},{41A752DD-6DF3-4410-A251677F5377E13E},B,39,1,No
{8D506988-C86A-453D-83DFA86DE6CC996A},{E7AC97C0-A468-42EE-92F99AE8C13F0201},B,36,1,No
{8D55BD87-7528-4777-9FED27504C2ADDF1},{A9213AE0-C2B4-4C43-BF0F25DA03237C18},B,38,3,No
{8D574C62-40B1-4BC5-8C96A935A995598E},{58271117-5FC6-456E-8AEC11295FDFBDF1},B,34,1,No
{8D63E2D1-F287-4C89-8A65A9079A45CEB4},{A50657F9-AE33-4FB9-AA94572EB679FC99},B,34,1,No
{8D8CE26E-ADCD-4545-B7282C5F3655E750},{B50CA57D-037C-4D91-8185B62AE5AFA9BF},B,35,1,No
{8DA45572-17C5-4157-85E04277D3C6572F},{1DB33523-2EAD-4E14-9449136B39B3A786},B,36,3,No
{8DB241FB-7759-44F2-9AFC80DA55478D2C},{E24AE3F7-B097-403B-A34698FB36AD16B4},B,38,1,No
{8DCB44A9-0AF1-4D8A-8C07DEF6D136368C},{EA419713-E052-4B9D-BBCEBCF8781D8178},B,37,1,Yes
{8DD1082F-B193-4FF4-9AA4F39D2FC9A508},{6B823FA5-010C-46A9-927C0AAF77EB451A},B,35,2,No
{8E178870-A517-4138-A93079466940F1E1},{9D9C820D-4A03-440A-A7557A98E915954C},B,34,1,No
{8E19C9F9-AAF6-430C-BDB4A80A20E421C6},{B10058FE-B5D5-4C22-A0E8A4D471F7CAEE},B,35,2,No
{8E340740-FFC7-4DA9-AF56B01A52CAA329},{6FC936AC-3EE8-4B9E-B317DD2448179B53},B,35,1,No
{8E6165CF-88D6-480A-AE28CC180C91C27A},{AB5D0C94-5845-41B7-9C44067F641D58C7},B,88,1,Yes
{8E62773C-88DD-4C61-8ED952E03068DF6F},{2A6D3572-424B-41CE-864A2E61AE43BED2},B,36,1,No
{8E70EE68-7A2C-4107-95F2B636C6A9B658},{C6EDA0A3-6112-4ABC-BE4D2AD9F546F3C4},B,35,1,No
{8E7E0BAF-5494-4213-A9EDE9A911BE6E19},{C3E2215D-BFD7-4BE8-B6852D06E00FF320},B,36,1,No
{8E94847E-8B99-4B64-A978AA12E99C5AC2},{3447D1B5-9019-4303-B0A34494E8B2C599},B,38,1,No
{8EA02A98-36D0-452A-972A006AB4FCDBAA},{EA0645B5-20F2-4B5D-954523FCE2A76744},B,34,1,No
{8EB212CF-02ED-4A09-B01841E787A5976C},{1AC92B49-24C2-4D12-A16481C81428823F},B,40,1,No
{8ECB2120-0D52-40DD-A06595DF4DA28414},{1B93B562-FB2C-440E-925DFBF278ACB57F},B,38,1,No
{8ED3DB8B-E576-4996-9A488D5233EC52FE},{1B93B562-FB2C-440E-925DFBF278ACB57F},B,35,1,No
{8EE0F9BB-1602-4818-A149F6CDE1725174},{77019372-8619-4ED6-B5ED44A72D68C87C},B,72,1,No
{8EF26769-54B9-4403-A59AAFD234A4C8FC},{16180BE9-87C3-4EE7-8404F409D5F602BB},B,39,1,No
{8EFAD1A0-3569-4038-9779DF9747FC9113},{9D7FD3F7-B0EF-4692-92B4DA172774BBEC},B,37,4,No
{8F03F867-CD12-4C1B-92DAC82B1CD3969A},{37E0E3F5-DBAD-4F72-ADCB8B8A9B431337},B,65,1,No
{8F089810-B22E-44A8-9D60E026F2FE4CAB},{D05D4F62-B731-4FE1-895AA1DAAB34E8A9},B,40,1,No
{8F2D4896-1C83-4B73-8BC7F6208A31C6E1},{1C1B8156-EB44-4542-8EB57C52A2DAA1F4},B,37,1,No
{8F3B9BB6-96C3-41C4-84D34BBC0F97FF13},{EFBF6963-EFD9-4793-95E83209740E3298},B,73,1,No
{8F57D201-CCD4-42C1-A78FB7657477C449},{F5973B95-1012-4B96-B999EEC6A8495F13},B,38,2,No
{8F88CA27-CC9A-4565-BA784567EA6E09EB},{B2CBA58F-D9C6-4E11-980ECC686E1A4DDC},B,34,1,No
{8F926F42-5BB9-401B-AEB2787EA48D457E},{129DE0BA-1AF9-4460-ACE2EBE9CD226B37},B,37,1,No
{8FA3F0A8-86E4-4372-86EAFCC1B461E695},{AEB8CC95-470A-445C-9915927692EA0219},B,39,1,No
{8FA7A330-26F7-4B2D-9E2130602306114C},{DCFE9A90-F021-4C85-9795434603DA5F97},B,37,1,No
{8FAA8998-F428-4540-BD6074D70581F1F3},{B4C09DF4-3E7F-4D72-8DB1D222FB9C74A5},B,36,1,No
{8FAB080F-7AF7-4F63-A626E04F99FFD378},{0E0763F5-5DAB-4746-A5F1DEC0FFBF48E2},B,37,1,No
{8FB39DC3-B221-4AD9-8F1CB69FEFDB4631},{8ECA75C6-40E0-41AD-86F49CD38D84A2A9},B,37,1,No
{8FD6F4DD-62CD-49BF-8C0E889DDA63BCC6},{1AC92B49-24C2-4D12-A16481C81428823F},B,34,1,No
{8FFD534C-CF06-4A70-987AB8E52C45BCED},{22193265-C01E-4A0C-8BDDCA249ACE232E},B,72,1,No
{8FFEC069-D0B1-43EF-9456410EB7CDB016},{2439BF9B-D8BC-4591-A09E53B53893EBFF},B,35,1,No
{9002DBB5-27E0-48D1-AC5405FED0D23AE7},{2F134FC5-0D16-4B30-8F9C93976A165BFF},B,35,1,No
{900BAD18-8A27-4FD9-959B44CB7F89414E},{5E0081D3-21B1-445D-973285A66937ABAB},B,38,1,No
{900FF75E-CA62-4AAD-B4D4E0D07055EFE2},{2439BF9B-D8BC-4591-A09E53B53893EBFF},B,35,1,No
{90573BF9-818A-4900-909FE57302D3F77B},{B555C9C4-7015-42FD-B18D1BF7E4DE72F3},B,36,1,No
{90728EB4-0DFC-4CFC-85AA68E688906ADA},{AA5F6E67-4A30-4EBF-8D8EABF190A4EEB6},B,40,1,No
{90BCADA7-E6D5-4877-A3552E541D30D30A},{5797E450-EB8A-4E8A-B82F01DA5BE074FF},B,37,1,No
{90E6E9AF-45EB-48C9-89255D08BDBBBF43},{8B7F71B2-58CF-43BA-A6F58E815168CE6C},B,36,1,No
{913254DC-F564-4C41-9E11D69E634945C4},{BBFA0E56-AD8E-4391-9E75A2E34D4AB97E},B,36,1,No
{913CCC8A-2730-4DF5-931D1B290288A0F6},{EA0645B5-20F2-4B5D-954523FCE2A76744},B,40,1,No
{914BA70D-5BAB-4E06-B308A481AFF0218C},{998CADB6-4AB1-487E-A9CF9B3B6F0697A2},B,34,1,No
{915E8333-8540-4954-BC6E957893A92046},{998CADB6-4AB1-487E-A9CF9B3B6F0697A2},B,34,1,No
{91645337-59B0-444B-B9F88768E9727649},{B50CA57D-037C-4D91-8185B62AE5AFA9BF},B,38,1,No
{916C566C-E543-4D55-B156B9CC3EBAC7D6},{99229ABC-115F-47F1-A93AD06F92F1EFF4},B,36,2,No
{917BA4F2-AA6B-4221-B5DEF209DDA2636D},{EA0645B5-20F2-4B5D-954523FCE2A76744},B,37,1,No
{91A30BC4-053E-4615-B218FF402A2B0D11},{3C14777E-9984-4121-8E682BA9B93D343E},B,36,2,No
{91B969FB-9E23-4147-B9D2A3ED391E5B91},{2A6D3572-424B-41CE-864A2E61AE43BED2},B,38,1,No
{91BAFBDE-75D1-4A88-A0141755A92B713E},{B7073553-3FC9-4DCE-838EE69650AB64BC},B,36,1,No
{91E869BB-CE8F-4BC8-859C37E9E3F08D51},{5797E450-EB8A-4E8A-B82F01DA5BE074FF},B,36,1,No
{91F67796-1378-4F35-82E49696E3AB7952},{C703A915-222F-4C96-8058124FF7457A93},B,35,1,No
{920CC6AC-D0F3-4F52-A616A550167A71E5},{D3435730-B51F-40C5-87B4DE68F34C4271},B,36,4,No
{92236A32-5C4D-4B2D-A7E020D49C5A7DE4},{218D7057-B61F-4119-829ACFF5AEDCCBBE},B,37,5,No
{92364042-FDEA-4302-8B018F6F0D40A651},{C6ECA064-921E-4DA3-9C1419D1A3A97369},B,39,1,No
{923C36E3-DC2D-4636-A484046338421B8D},{8E301849-359A-4CBF-B800B7A0BCA31F00},B,37,1,No
{92475147-C69E-4BD6-A67FF6F6992A1F48},{2625968C-AA06-4712-86F20A04AF557CAC},B,44,3,No
{925BFB59-2CFC-46A8-B8C23A4F747433E7},{CD52B507-B97E-438B-8B94F10EECC4DE32},B,37,1,No
{92740EE8-2731-4DD8-912E0D87E40DDA32},{1AC92B49-24C2-4D12-A16481C81428823F},B,39,1,No
{929A9562-D4E7-4349-9D95576E1EEFA6FC},{EB67BFC6-06B1-4159-BA9E2AE27CE4B674},B,88,1,No
{92A40CC5-26FC-4983-851516C92439F844},{267A1C39-B429-43FE-8C75D3681A5E4580},B,36,1,No
{92C78A9E-332B-4B47-99CDCE8C69B1C12B},{800E6A48-01AE-4577-915CBDFB2B3680C8},B,38,1,No
{92C98AF7-7797-49C3-B6E0EA9CB1871ED3},{B7073553-3FC9-4DCE-838EE69650AB64BC},B,37,1,No
{92D354A7-3998-4357-AFD594CA7DFD1555},{46228E41-96E9-4DF8-944C33484F1337AC},B,38,1,No
{92D4A4E5-01CA-4289-BBE50A3F18060B09},{70BC64A2-F4FA-495F-9D0CEE586E5B0883},B,35,1,No
{92EE40F0-1F86-4C1D-9A5F947893DE75DD},{BAFE5133-0BFC-4BB6-A4937AA8F2BB114C},B,36,1,No
{93066A38-E6D1-4659-9BE91F302AD8F441},{8C585A6E-710E-4A8A-B498EADEC246BBEA},B,37,1,No
{930AA589-A16C-4ABD-A7F0D2122F86ABD5},{60BEAD84-F24F-44D1-8883FCCC309B379E},B,34,1,No
{9310A47B-D3EE-4A26-85DA3C57E0224902},{2F8AC642-92DF-4300-A1368C3F43E719F5},B,37,1,No
{9321E8B1-EEE3-490E-8AF38FC34D0F90C8},{31C8D6D1-6E1A-4966-9B8EA9E65FBD9F4E},B,38,1,No
{93411DBF-A231-4317-A0EF933224C76C51},{311A0798-0778-49D2-A58BEBF0B46B55D3},B,36,2,No
{9351164E-F438-4738-816EE974933F6CDC},{8D2E7592-522A-455E-BB75455C372DD014},B,49,1,No
{9370B8E4-727F-4FCA-8FAB45F9D5F88664},{BEC50345-A10A-4A69-BC5924CF64979BEC},B,73,1,No
{937F5614-F87C-47C0-956133B41C759ECD},{D40BF10F-BD88-44B9-B406E6A8D1189441},B,35,1,No
{93940581-98CD-4825-8DD88866A7D8C586},{B7073553-3FC9-4DCE-838EE69650AB64BC},B,36,1,No
{939F0D54-6AEC-499A-8B50A50AE9C448E4},{E3639C7E-98F5-4677-AC8BA3A12B9CAB3A},B,38,1,No
{93B32D5F-EEB2-4CEE-9CEEBD348DCCC185},{74FDE027-02A8-40EE-A23C3A8E45419857},B,37,1,No
{93E31329-7B73-4136-A0E5FC8B1CA3F192},{C703A915-222F-4C96-8058124FF7457A93},B,36,2,No
{942163D1-1E73-4F80-A1B5AA004B9144C8},{B79C1843-EB9F-43AA-A7D7C517104CF1E8},B,38,1,No
{94644252-0E47-4681-8AD8AA1BB9DFDF09},{1088D132-64B1-4D3C-99325B6D0379E5D0},B,35,1,No
{948B250E-D96C-4FE4-B85025BF5BD48920},{8B7F71B2-58CF-43BA-A6F58E815168CE6C},B,35,1,No
{949A667F-EB63-4B84-86E26AE6E3DE69EE},{998CADB6-4AB1-487E-A9CF9B3B6F0697A2},B,38,1,No
{94A254A9-6FAB-4C38-A817116A1089CF02},{0D11BC77-6724-4DB8-A6E328C3819BFB26},B,37,1,No
{94FD65F0-50F9-440D-87CCA4134993ECBF},{1B93B562-FB2C-440E-925DFBF278ACB57F},B,36,1,No
{9530A049-36A7-41AC-AA22A20AC9D48F02},{EA419713-E052-4B9D-BBCEBCF8781D8178},B,36,1,No
{954475F5-5898-4B8F-913A093904E5349B},{132DC4A6-27A7-4C1F-8B2856F1D752C4F6},B,37,1,Yes
{9564091A-B2D5-4D22-8E8C2997DF57C718},{1E6F11C6-783B-4ED0-9E20E26FC9EEEC62},B,36,1,No
{9566B41D-509F-4C3E-9C8DFD05E080DD66},{EA0645B5-20F2-4B5D-954523FCE2A76744},B,37,1,No
{95FB0E72-4026-4CB3-90CF2B3F0868FCF2},{6EEEE149-5C94-46A9-90BC8030F849CA73},B,38,1,No
{960276AC-F262-48B1-860A6153D7AC2F64},{0B60B4E5-C1C7-43FA-9A66CF6DF8C0DBED},B,60,1,No
{96033226-19A2-4383-984823E965E7E15D},{33469AFA-F4DA-4CCD-B6E2E34E213B5DD5},B,39,1,No
{9621F9B0-26D1-4904-AF610CEB5C5C999C},{73AEF699-8B24-4FCF-8C0A8C49D14031D9},B,35,2,No
{962BAA72-7A59-4542-901F618B18EB37D5},{274952A3-08E9-4FE1-8B1A224FC3ABB82A},B,38,1,No
{9634C90E-1E9A-48BB-82F3574F0F38E7F2},{E14DE08A-55D5-489C-8546CDCF631481A5},B,36,1,No
{9637F712-12CE-4921-809843D04A0AD16A},{31C8D6D1-6E1A-4966-9B8EA9E65FBD9F4E},B,35,1,No
{9640EB33-37F0-4889-8B6D5BF3B1141F45},{B7073553-3FC9-4DCE-838EE69650AB64BC},B,37,1,No
{9647701B-C23C-4F90-83293F572908AD50},{43B3043D-CA36-44B7-BC50B4278C797091},B,74,1,No
{964C4FF2-772C-4FD0-861AAA4C8217B7D1},{00A5C4A6-15F5-43E8-BA1209480D0B4700},B,37,1,No
{9667AF0B-9FED-4718-A691E922A1B9DC9C},{24F593AD-C936-4F25-8539A809A44DD17F},B,37,2,No
{9682821E-1BCC-43B7-8464EA25F970C58F},{F344A3A9-25C7-4198-A7F3FB4D78F23444},B,39,1,No
{96A027FC-3BA8-4B75-BD5370DD49CCB146},{800E6A48-01AE-4577-915CBDFB2B3680C8},B,33,1,No
{96A54DD0-6A68-4D8D-9800289CC782882B},{9B797BFF-7ADC-4236-922D8E8E6C60DDB1},B,36,1,No
{96AAF201-E911-4E14-99E6DA3C3E4C2787},{DC537AA2-79B8-4C3A-ACAD0100F6D0B183},B,54,1,No
{96CDB394-CAFA-4C6D-A29842EABDE4D662},{24F593AD-C936-4F25-8539A809A44DD17F},B,39,2,No
{96E54208-03A1-457B-B8D58C68B402283A},{264F06A1-3ADD-47DE-B636CABF3A81323C},B,40,2,No
{97028ABA-D6A0-4C9F-AE7C14025EEB6CE4},{37E0E3F5-DBAD-4F72-ADCB8B8A9B431337},B,41,1,No
{9756B976-2ABB-4D3F-9338118CE7F05CBD},{88AF91D1-18F3-4B4C-B05F011C3EFA2472},B,39,1,No
{975AEE63-B6BF-497D-B990542350F25B15},{CCA5C9AD-D08A-4666-9DEF9B84E6235BFD},B,35,1,No
{978ECD3B-CECF-4858-9D1AF6D56DA160B2},{0965F4E4-4889-45B9-9223DE358C799328},B,37,1,No
{979733BA-A14D-4CCC-BA363A14D1ADE489},{8046F300-3446-42A9-A8B0B0CE96FEB153},B,38,1,No
{97A80149-501F-4FC4-A585680C06368FD7},{D76AA8C2-92FF-46C2-812873E1AFC20030},B,34,1,No
{97B87858-730A-4F54-84B470FA3BA09924},{176EFBE0-F791-476B-AC189388C8FF5FF5},B,39,1,No
{97DC5D93-DA82-43CA-8BFDD26677042E85},{1C1B8156-EB44-4542-8EB57C52A2DAA1F4},B,37,1,No
{98247452-5C6F-4171-80D587F09894C044},{239A96AC-D0ED-4DE7-934F96D8261821A6},B,38,1,No
{9846CA05-0AC0-4992-9E976800F87898E2},{B7073553-3FC9-4DCE-838EE69650AB64BC},B,37,1,No
{98555068-FCEA-47A4-BC527356C76DA3DC},{5C05F2D3-AE0F-422E-B0A0117438865FC2},B,37,1,No
{985F338B-12C4-49C2-A7308B56559E5C60},{054A88B2-7B7F-4743-97C27667FFF31E4F},B,37,1,No
{98621574-3043-42FD-BED58B0828DBC488},{D80CD78B-7E48-4F84-B2D5FD88E7551FCF},B,55,1,No
{9874AAC4-A6D9-4C0B-B47F6B5B338D6054},{642E0431-19BB-4AD7-B0D72D97584E52AD},B,35,1,No
