trial_id,sample_date,sample_time,station_code,flows,mark_recap_id,mark_code,fork_length,count,dead
304,1999-05-05,09:36:00,gate 2,12463,{00000067-0000-0000-0000000000000000},BSDG,55,2,FALSE
304,1999-05-05,09:36:00,gate 2,12463,{00000067-0000-0000-0000000000000000},BSDG,55,2,FALSE
15,1999-05-11,19:45:00,gate 2,12952,{00000067-0000-0000-0000000000000000},BSDG,56,1,FALSE
15,1999-05-11,19:45:00,gate 2,12952,{00000067-0000-0000-0000000000000000},BSDG,56,1,FALSE
16,1999-05-12,08:45:00,gate 2,12981,{00000067-0000-0000-0000000000000000},BSDG,57,1,FALSE
16,1999-05-12,08:45:00,gate 2,12981,{00000067-0000-0000-0000000000000000},BSDG,57,1,FALSE
15,1999-05-14,08:51:00,gate 2,12950,{00000067-0000-0000-0000000000000000},BSDG,60,1,FALSE
15,1999-05-14,08:51:00,gate 2,12950,{00000067-0000-0000-0000000000000000},BSDG,60,1,FALSE
211,1999-10-27,08:50:00,gate 2,7090,{00000068-0000-0000-0000000000000000},BSDO,50,1,FALSE
211,1999-10-27,08:50:00,gate 2,7090,{00000068-0000-0000-0000000000000000},BSDO,50,1,FALSE
212,1999-10-27,08:50:00,gate 2,7090,{00000068-0000-0000-0000000000000000},BSDO,52,1,FALSE
212,1999-10-27,08:50:00,gate 2,7090,{00000068-0000-0000-0000000000000000},BSDO,52,1,FALSE
212,1999-10-28,08:45:00,gate 2,7066,{00000068-0000-0000-0000000000000000},BSDO,54,2,FALSE
212,1999-10-28,08:45:00,gate 2,7066,{00000068-0000-0000-0000000000000000},BSDO,54,2,FALSE
34,1999-12-22,09:58:00,gate 2,6931,{00000068-0000-0000-0000000000000000},BSDO,55,1,FALSE
34,1999-12-22,09:58:00,gate 2,6931,{00000068-0000-0000-0000000000000000},BSDO,55,1,FALSE
34,1999-12-23,08:18:00,gate 2,6952,{00000068-0000-0000-0000000000000000},BSDO,59,4,FALSE
34,1999-12-23,08:18:00,gate 2,6952,{00000068-0000-0000-0000000000000000},BSDO,59,4,FALSE
35,1999-12-29,09:34:00,gate 2,6756,{00000068-0000-0000-0000000000000000},BSDO,60,2,FALSE
35,1999-12-29,09:34:00,gate 2,6756,{00000068-0000-0000-0000000000000000},BSDO,60,2,FALSE
35,1999-12-30,09:06:00,gate 2,6775,{00000068-0000-0000-0000000000000000},BSDO,62,3,FALSE
35,1999-12-30,09:06:00,gate 2,6775,{00000068-0000-0000-0000000000000000},BSDO,62,3,FALSE
36,2000-01-03,09:27:00,gate 2,6473,{0000006B-0000-0000-0000000000000000},B,55,1,FALSE
36,2000-01-03,09:27:00,gate 2,6473,{0000006B-0000-0000-0000000000000000},B,55,1,FALSE
36,2000-01-04,07:53:00,gate 2,6424,{0000006B-0000-0000-0000000000000000},B,56,2,FALSE
36,2000-01-04,07:53:00,gate 2,6424,{0000006B-0000-0000-0000000000000000},B,56,2,FALSE
215,2000-01-09,09:25:00,gate 2,6021,{0000006B-0000-0000-0000000000000000},B,57,1,FALSE
215,2000-01-09,09:25:00,gate 2,6021,{0000006B-0000-0000-0000000000000000},B,57,1,FALSE
216,2000-03-22,18:27:00,gate 2,13082,{0000006B-0000-0000-0000000000000000},B,59,2,FALSE
216,2000-03-22,18:27:00,gate 2,13082,{0000006B-0000-0000-0000000000000000},B,59,2,FALSE
216,2000-03-23,06:09:00,gate 2,13876,{0000006B-0000-0000-0000000000000000},B,61,1,FALSE
216,2000-03-23,06:09:00,gate 2,13876,{0000006B-0000-0000-0000000000000000},B,61,1,FALSE
217,2000-03-23,06:09:00,gate 2,13876,{00000116-0000-0000-0000000000000000},B,58,1,FALSE
217,2000-03-23,06:09:00,gate 2,13876,{00000116-0000-0000-0000000000000000},B,58,1,FALSE
217,2000-03-23,18:21:00,gate 2,13876,{00000121-0000-0000-0000000000000000},BSDG,101,1,FALSE
217,2000-03-23,18:21:00,gate 2,13876,{00000121-0000-0000-0000000000000000},BSDG,101,1,FALSE
218,2000-03-28,18:21:00,gate 2,9997,NA,NA,NA,NA,NA
218,2000-03-29,06:32:00,gate 2,10054,NA,NA,NA,NA,NA
219,2000-03-29,06:32:00,gate 2,10054,{000000F1-0000-0000-0000000000000000},BSDG,95,1,FALSE
219,2000-03-29,06:32:00,gate 2,10054,{000000F1-0000-0000-0000000000000000},BSDG,95,1,FALSE
219,2000-03-29,18:22:00,gate 2,10054,{000000F1-0000-0000-0000000000000000},BSDG,100,1,FALSE
219,2000-03-29,18:22:00,gate 2,10054,{000000F1-0000-0000-0000000000000000},BSDG,100,1,FALSE
218,2000-03-30,05:49:00,gate 2,9801,{000000F1-0000-0000-0000000000000000},BSDG,103,1,FALSE
218,2000-03-30,05:49:00,gate 2,9801,{000000F1-0000-0000-0000000000000000},BSDG,103,1,FALSE
219,2000-03-30,05:49:00,gate 2,9801,{000000F1-0000-0000-0000000000000000},BSDG,118,1,FALSE
219,2000-03-30,05:49:00,gate 2,9801,{000000F1-0000-0000-0000000000000000},BSDG,118,1,FALSE
219,2000-04-01,08:26:00,gate 2,9832,{000000F1-0000-0000-0000000000000000},BSDG,122,1,FALSE
219,2000-04-01,08:26:00,gate 2,9832,{000000F1-0000-0000-0000000000000000},BSDG,122,1,FALSE
202,1998-03-17,06:44:00,gate 3,14274,{000000F1-0000-0000-0000000000000000},BSDG,124,1,FALSE
202,1998-03-17,06:44:00,gate 3,14274,{000000F1-0000-0000-0000000000000000},BSDG,124,1,FALSE
203,1998-03-31,13:14:00,gate 3,36293,{000000F1-0000-0000-0000000000000000},BSDG,128,1,FALSE
203,1998-03-31,13:14:00,gate 3,36293,{000000F1-0000-0000-0000000000000000},BSDG,128,1,FALSE
204,1998-04-14,07:03:00,gate 3,14612,{000000A3-0000-0000-0000000000000000},B,56,1,FALSE
204,1998-04-14,07:03:00,gate 3,14612,{000000A3-0000-0000-0000000000000000},B,56,1,FALSE
205,1998-04-21,09:00:00,gate 3,14946,{000000E2-0000-0000-0000000000000000},BSDG,120,1,FALSE
205,1998-04-21,09:00:00,gate 3,14946,{000000E2-0000-0000-0000000000000000},BSDG,120,1,FALSE
206,1998-04-28,09:08:00,gate 3,14216,{000000F2-0000-0000-0000000000000000},BSDO,89,1,FALSE
206,1998-04-28,09:08:00,gate 3,14216,{000000F2-0000-0000-0000000000000000},BSDO,89,1,FALSE
207,1998-05-06,09:31:00,gate 3,15958,{000000F2-0000-0000-0000000000000000},BSDO,99,1,FALSE
207,1998-05-06,09:31:00,gate 3,15958,{000000F2-0000-0000-0000000000000000},BSDO,99,1,FALSE
301,1998-05-08,09:11:00,gate 3,14514,{000000F2-0000-0000-0000000000000000},BSDO,120,1,FALSE
301,1998-05-08,09:11:00,gate 3,14514,{000000F2-0000-0000-0000000000000000},BSDO,120,1,FALSE
3,1998-08-11,06:20:00,gate 3,14959,{000000F2-0000-0000-0000000000000000},BSDO,139,1,FALSE
3,1998-08-11,06:20:00,gate 3,14959,{000000F2-0000-0000-0000000000000000},BSDO,139,1,FALSE
18,1999-06-09,06:06:00,gate 3,10683,{000000E3-0000-0000-0000000000000000},BSDO,91,1,FALSE
18,1999-06-09,06:06:00,gate 3,10683,{000000E3-0000-0000-0000000000000000},BSDO,91,1,FALSE
19,1999-06-12,09:35:00,gate 3,10223,{000000E3-0000-0000-0000000000000000},BSDO,110,1,FALSE
19,1999-06-12,09:35:00,gate 3,10223,{000000E3-0000-0000-0000000000000000},BSDO,110,1,FALSE
20,1999-06-17,08:55:00,gate 3,10744,{000000E3-0000-0000-0000000000000000},BSDO,111,1,FALSE
20,1999-06-17,08:55:00,gate 3,10744,{000000E3-0000-0000-0000000000000000},BSDO,111,1,FALSE
21,1999-06-19,08:52:00,gate 3,11256,{0000007F-0000-0000-0000000000000000},B,37,1,FALSE
21,1999-06-19,08:52:00,gate 3,11256,{0000007F-0000-0000-0000000000000000},B,37,1,FALSE
22,1999-06-23,06:05:00,gate 3,11676,{0000007F-0000-0000-0000000000000000},B,38,5,FALSE
22,1999-06-23,06:05:00,gate 3,11676,{0000007F-0000-0000-0000000000000000},B,38,5,FALSE
22,1999-06-25,08:25:00,gate 3,12324,{00000080-0000-0000-0000000000000000},B,39,1,FALSE
22,1999-06-25,08:25:00,gate 3,12324,{00000080-0000-0000-0000000000000000},B,39,1,FALSE
25,1999-07-05,09:08:00,gate 3,11994,{00000081-0000-0000-0000000000000000},B,40,2,FALSE
25,1999-07-05,09:08:00,gate 3,11994,{00000081-0000-0000-0000000000000000},B,40,2,FALSE
25,1999-07-08,06:01:00,gate 3,12057,{000000C9-0000-0000-0000000000000000},B,36,1,FALSE
25,1999-07-08,06:01:00,gate 3,12057,{000000C9-0000-0000-0000000000000000},B,36,1,FALSE
26,1999-07-18,09:18:00,gate 3,12567,{000000C9-0000-0000-0000000000000000},B,39,1,FALSE
26,1999-07-18,09:18:00,gate 3,12567,{000000C9-0000-0000-0000000000000000},B,39,1,FALSE
27,1999-07-22,08:46:00,gate 3,12385,{000000C9-0000-0000-0000000000000000},B,40,1,FALSE
27,1999-07-22,08:46:00,gate 3,12385,{000000C9-0000-0000-0000000000000000},B,40,1,FALSE
28,1999-07-26,08:44:00,gate 3,12184,{00000126-0000-0000-0000000000000000},B,38,1,FALSE
28,1999-07-26,08:44:00,gate 3,12184,{00000126-0000-0000-0000000000000000},B,38,1,FALSE
29,1999-07-31,09:12:00,gate 3,11886,{0000010B-0000-0000-0000000000000000},B,36,1,FALSE
29,1999-07-31,09:12:00,gate 3,11886,{0000010B-0000-0000-0000000000000000},B,36,1,FALSE
29,1999-08-02,08:56:00,gate 3,11538,{0000010B-0000-0000-0000000000000000},B,37,1,FALSE
29,1999-08-02,08:56:00,gate 3,11538,{0000010B-0000-0000-0000000000000000},B,37,1,FALSE
30,1999-08-04,08:40:00,gate 3,11514,{0000010B-0000-0000-0000000000000000},B,38,2,FALSE
30,1999-08-04,08:40:00,gate 3,11514,{0000010B-0000-0000-0000000000000000},B,38,2,FALSE
31,1999-08-07,07:54:00,gate 3,9717,{0000010B-0000-0000-0000000000000000},B,40,1,FALSE
31,1999-08-07,07:54:00,gate 3,9717,{0000010B-0000-0000-0000000000000000},B,40,1,FALSE
32,1999-08-12,09:17:00,gate 3,9174,{0000005C-0000-0000-0000000000000000},BSDG,70,1,FALSE
32,1999-08-12,09:17:00,gate 3,9174,{0000005C-0000-0000-0000000000000000},BSDG,70,1,FALSE
33,1999-08-17,09:17:00,gate 3,8341,{0000005C-0000-0000-0000000000000000},BSDG,82,2,FALSE
33,1999-08-17,09:17:00,gate 3,8341,{0000005C-0000-0000-0000000000000000},BSDG,82,2,FALSE
201,1998-03-10,09:18:00,gate 4,22039,{0000005C-0000-0000-0000000000000000},BSDG,85,1,FALSE
201,1998-03-10,09:18:00,gate 4,22039,{0000005C-0000-0000-0000000000000000},BSDG,85,1,FALSE
5,1998-12-17,08:06:00,gate 4,17500,{0000005C-0000-0000-0000000000000000},BSDG,107,1,FALSE
5,1998-12-17,08:06:00,gate 4,17500,{0000005C-0000-0000-0000000000000000},BSDG,107,1,FALSE
6,1998-12-21,08:49:00,gate 4,12978,{000000F9-0000-0000-0000000000000000},B,35,2,FALSE
6,1998-12-21,08:49:00,gate 4,12978,{000000F9-0000-0000-0000000000000000},B,35,2,FALSE
7,1998-12-29,08:59:00,gate 4,8934,{000000F9-0000-0000-0000000000000000},B,36,1,FALSE
7,1998-12-29,08:59:00,gate 4,8934,{000000F9-0000-0000-0000000000000000},B,36,1,FALSE
7,1998-12-30,08:52:00,gate 4,8933,{000000F9-0000-0000-0000000000000000},B,38,1,FALSE
7,1998-12-30,08:52:00,gate 4,8933,{000000F9-0000-0000-0000000000000000},B,38,1,FALSE
8,1999-01-05,09:46:00,gate 4,7612,{000000F9-0000-0000-0000000000000000},B,39,1,FALSE
8,1999-01-05,09:46:00,gate 4,7612,{000000F9-0000-0000-0000000000000000},B,39,1,FALSE
8,1999-01-06,09:31:00,gate 4,7607,{00000044-0000-0000-0000000000000000},B,38,1,FALSE
8,1999-01-06,09:31:00,gate 4,7607,{00000044-0000-0000-0000000000000000},B,38,1,FALSE
8,1999-01-07,09:08:00,gate 4,7611,{0000011E-0000-0000-0000000000000000},BSDR,98,1,FALSE
8,1999-01-07,09:08:00,gate 4,7611,{0000011E-0000-0000-0000000000000000},BSDR,98,1,FALSE
8,1999-01-08,09:00:00,gate 4,7600,{00000045-0000-0000-0000000000000000},B,37,1,FALSE
8,1999-01-08,09:00:00,gate 4,7600,{00000045-0000-0000-0000000000000000},B,37,1,FALSE
9,1999-01-09,08:53:00,gate 4,7546,{00000030-0000-0000-0000000000000000},BSDG,59,1,FALSE
9,1999-01-09,08:53:00,gate 4,7546,{00000030-0000-0000-0000000000000000},BSDG,59,1,FALSE
9,1999-01-10,08:55:00,gate 4,7402,{00000030-0000-0000-0000000000000000},BSDG,77,1,FALSE
9,1999-01-10,08:55:00,gate 4,7402,{00000030-0000-0000-0000000000000000},BSDG,77,1,FALSE
10,1999-01-13,09:38:00,gate 4,7500,{00000073-0000-0000-0000000000000000},B,33,1,FALSE
10,1999-01-13,09:38:00,gate 4,7500,{00000073-0000-0000-0000000000000000},B,33,1,FALSE
10,1999-01-14,08:44:00,gate 4,7499,{00000073-0000-0000-0000000000000000},B,34,2,FALSE
10,1999-01-14,08:44:00,gate 4,7499,{00000073-0000-0000-0000000000000000},B,34,2,FALSE
11,1999-01-28,08:54:00,gate 4,15364,{000000EA-0000-0000-0000000000000000},BSDR,97,1,FALSE
11,1999-01-28,08:54:00,gate 4,15364,{000000EA-0000-0000-0000000000000000},BSDR,97,1,FALSE
12,1999-02-02,07:31:00,gate 4,9980,{000000EA-0000-0000-0000000000000000},BSDR,100,1,FALSE
12,1999-02-02,07:31:00,gate 4,9980,{000000EA-0000-0000-0000000000000000},BSDR,100,1,FALSE
13,1999-03-24,06:03:00,gate 4,11242,{000000EA-0000-0000-0000000000000000},BSDR,101,1,FALSE
13,1999-03-24,06:03:00,gate 4,11242,{000000EA-0000-0000-0000000000000000},BSDR,101,1,FALSE
208,1999-04-06,08:54:00,gate 4,10540,{000000EA-0000-0000-0000000000000000},BSDR,102,2,FALSE
208,1999-04-06,08:54:00,gate 4,10540,{000000EA-0000-0000-0000000000000000},BSDR,102,2,FALSE
208,1999-04-07,08:56:00,gate 4,10122,{000000EA-0000-0000-0000000000000000},BSDR,103,1,FALSE
208,1999-04-07,08:56:00,gate 4,10122,{000000EA-0000-0000-0000000000000000},BSDR,103,1,FALSE
14,1999-04-11,08:59:00,gate 4,14215,{000000EA-0000-0000-0000000000000000},BSDR,104,1,FALSE
14,1999-04-11,08:59:00,gate 4,14215,{000000EA-0000-0000-0000000000000000},BSDR,104,1,FALSE
302,1999-04-26,09:22:00,gate 4,11593,{000000EA-0000-0000-0000000000000000},BSDR,108,1,FALSE
302,1999-04-26,09:22:00,gate 4,11593,{000000EA-0000-0000-0000000000000000},BSDR,108,1,FALSE
302,1999-04-26,09:33:00,gate 4,11593,{000000EA-0000-0000-0000000000000000},BSDR,113,1,FALSE
302,1999-04-26,09:33:00,gate 4,11593,{000000EA-0000-0000-0000000000000000},BSDR,113,1,FALSE
303,1999-05-04,09:56:00,gate 4,12768,{000000EA-0000-0000-0000000000000000},BSDR,119,2,FALSE
303,1999-05-04,09:56:00,gate 4,12768,{000000EA-0000-0000-0000000000000000},BSDR,119,2,FALSE
304,1999-05-05,09:50:00,gate 4,12463,{000000EA-0000-0000-0000000000000000},BSDR,120,1,FALSE
304,1999-05-05,09:50:00,gate 4,12463,{000000EA-0000-0000-0000000000000000},BSDR,120,1,FALSE
15,1999-05-11,19:45:00,gate 4,12952,{000000EA-0000-0000-0000000000000000},BSDR,122,1,FALSE
15,1999-05-11,19:45:00,gate 4,12952,{000000EA-0000-0000-0000000000000000},BSDR,122,1,FALSE
16,1999-05-12,08:57:00,gate 4,12981,{000000EA-0000-0000-0000000000000000},BSDR,127,1,FALSE
16,1999-05-12,08:57:00,gate 4,12981,{000000EA-0000-0000-0000000000000000},BSDR,127,1,FALSE
17,1999-05-12,08:57:00,gate 4,12981,{000000EA-0000-0000-0000000000000000},BSDR,129,1,FALSE
17,1999-05-12,08:57:00,gate 4,12981,{000000EA-0000-0000-0000000000000000},BSDR,129,1,FALSE
217,2000-03-26,09:02:00,gate 4,10690,{000000EA-0000-0000-0000000000000000},BSDR,140,1,FALSE
217,2000-03-26,09:02:00,gate 4,10690,{000000EA-0000-0000-0000000000000000},BSDR,140,1,FALSE
218,2000-03-28,18:28:00,gate 4,9997,{000000EA-0000-0000-0000000000000000},BSDR,148,1,FALSE
218,2000-03-28,18:28:00,gate 4,9997,{000000EA-0000-0000-0000000000000000},BSDR,148,1,FALSE
218,2000-03-29,06:39:00,gate 4,10054,{00000094-0000-0000-0000000000000000},B,36,1,FALSE
218,2000-03-29,06:39:00,gate 4,10054,{00000094-0000-0000-0000000000000000},B,36,1,FALSE
219,2000-03-29,06:39:00,gate 4,10054,{000000B8-0000-0000-0000000000000000},BSDG,81,1,FALSE
219,2000-03-29,06:39:00,gate 4,10054,{000000B8-0000-0000-0000000000000000},BSDG,81,1,FALSE
218,2000-03-29,18:28:00,gate 4,10054,{000000DC-0000-0000-0000000000000000},BSDR,98,1,FALSE
218,2000-03-29,18:28:00,gate 4,10054,{000000DC-0000-0000-0000000000000000},BSDR,98,1,FALSE
219,2000-03-29,18:28:00,gate 4,10054,{000000DC-0000-0000-0000000000000000},BSDR,99,1,FALSE
219,2000-03-29,18:28:00,gate 4,10054,{000000DC-0000-0000-0000000000000000},BSDR,99,1,FALSE
219,2000-03-30,05:54:00,gate 4,9801,{000000DC-0000-0000-0000000000000000},BSDR,105,1,FALSE
219,2000-03-30,05:54:00,gate 4,9801,{000000DC-0000-0000-0000000000000000},BSDR,105,1,FALSE
209,1999-10-19,07:58:00,gate 5,8241,{00000013-0000-0000-0000000000000000},BSDG,70,1,FALSE
209,1999-10-19,07:58:00,gate 5,8241,{00000013-0000-0000-0000000000000000},BSDG,70,1,FALSE
209,1999-10-19,18:54:00,gate 5,8241,{00000013-0000-0000-0000000000000000},BSDG,72,1,FALSE
209,1999-10-19,18:54:00,gate 5,8241,{00000013-0000-0000-0000000000000000},BSDG,72,1,FALSE
210,1999-10-20,08:37:00,gate 5,6797,{00000013-0000-0000-0000000000000000},BSDG,85,1,FALSE
210,1999-10-20,08:37:00,gate 5,6797,{00000013-0000-0000-0000000000000000},BSDG,85,1,FALSE
211,1999-10-26,17:50:00,gate 5,7033,{000000BC-0000-0000-0000000000000000},B,33,1,FALSE
211,1999-10-26,17:50:00,gate 5,7033,{000000BC-0000-0000-0000000000000000},B,33,1,FALSE
211,1999-10-27,08:44:00,gate 5,7090,{000000BC-0000-0000-0000000000000000},B,34,1,FALSE
211,1999-10-27,08:44:00,gate 5,7090,{000000BC-0000-0000-0000000000000000},B,34,1,FALSE
212,1999-10-27,08:44:00,gate 5,7090,{000000BC-0000-0000-0000000000000000},B,37,1,FALSE
212,1999-10-27,08:44:00,gate 5,7090,{000000BC-0000-0000-0000000000000000},B,37,1,FALSE
213,1999-11-03,07:05:00,gate 5,7234,{00000101-0000-0000-0000000000000000},B,33,1,FALSE
213,1999-11-03,07:05:00,gate 5,7234,{00000101-0000-0000-0000000000000000},B,33,1,FALSE
214,1999-11-04,07:23:00,gate 5,7243,{00000101-0000-0000-0000000000000000},B,34,1,FALSE
214,1999-11-04,07:23:00,gate 5,7243,{00000101-0000-0000-0000000000000000},B,34,1,FALSE
34,1999-12-22,09:31:00,gate 5,6931,{00000101-0000-0000-0000000000000000},B,35,2,FALSE
34,1999-12-22,09:31:00,gate 5,6931,{00000101-0000-0000-0000000000000000},B,35,2,FALSE
35,1999-12-29,09:21:00,gate 5,6756,{00000101-0000-0000-0000000000000000},B,37,1,FALSE
35,1999-12-29,09:21:00,gate 5,6756,{00000101-0000-0000-0000000000000000},B,37,1,FALSE
35,1999-12-30,08:57:00,gate 5,6775,{00000052-0000-0000-0000000000000000},B,68,1,FALSE
35,1999-12-30,08:57:00,gate 5,6775,{00000052-0000-0000-0000000000000000},B,68,1,FALSE
36,2000-01-03,09:18:00,gate 5,6473,{00000052-0000-0000-0000000000000000},B,83,1,FALSE
36,2000-01-03,09:18:00,gate 5,6473,{00000052-0000-0000-0000000000000000},B,83,1,FALSE
215,2000-01-09,09:16:00,gate 5,6021,{00000052-0000-0000-0000000000000000},B,89,1,FALSE
215,2000-01-09,09:16:00,gate 5,6021,{00000052-0000-0000-0000000000000000},B,89,1,FALSE
215,2000-01-11,10:59:00,gate 5,5953,{00000052-0000-0000-0000000000000000},B,91,1,FALSE
215,2000-01-11,10:59:00,gate 5,5953,{00000052-0000-0000-0000000000000000},B,91,1,FALSE
209,1999-10-19,07:52:00,gate 6,8241,{00000052-0000-0000-0000000000000000},B,94,1,FALSE
209,1999-10-19,07:52:00,gate 6,8241,{00000052-0000-0000-0000000000000000},B,94,1,FALSE
210,1999-10-19,18:37:00,gate 6,8241,{00000090-0000-0000-0000000000000000},B,39,1,FALSE
210,1999-10-19,18:37:00,gate 6,8241,{00000090-0000-0000-0000000000000000},B,39,1,FALSE
209,1999-10-20,08:31:00,gate 6,6797,{00000024-0000-0000-0000000000000000},B,79,1,FALSE
209,1999-10-20,08:31:00,gate 6,6797,{00000024-0000-0000-0000000000000000},B,79,1,FALSE
210,1999-10-20,08:31:00,gate 6,6797,{00000024-0000-0000-0000000000000000},B,80,1,FALSE
210,1999-10-20,08:31:00,gate 6,6797,{00000024-0000-0000-0000000000000000},B,80,1,FALSE
211,1999-10-27,08:33:00,gate 6,7090,{00000024-0000-0000-0000000000000000},B,83,1,FALSE
211,1999-10-27,08:33:00,gate 6,7090,{00000024-0000-0000-0000000000000000},B,83,1,FALSE
212,1999-10-27,08:33:00,gate 6,7090,{00000024-0000-0000-0000000000000000},B,84,1,FALSE
212,1999-10-27,08:33:00,gate 6,7090,{00000024-0000-0000-0000000000000000},B,84,1,FALSE
212,1999-10-28,08:25:00,gate 6,7066,{00000024-0000-0000-0000000000000000},B,90,2,FALSE
212,1999-10-28,08:25:00,gate 6,7066,{00000024-0000-0000-0000000000000000},B,90,2,FALSE
213,1999-11-03,06:59:00,gate 6,7234,{00000024-0000-0000-0000000000000000},B,91,1,FALSE
213,1999-11-03,06:59:00,gate 6,7234,{00000024-0000-0000-0000000000000000},B,91,1,FALSE
214,1999-11-04,07:11:00,gate 6,7243,{00000024-0000-0000-0000000000000000},B,93,1,FALSE
214,1999-11-04,07:11:00,gate 6,7243,{00000024-0000-0000-0000000000000000},B,93,1,FALSE
34,1999-12-22,09:01:00,gate 6,6931,{000000F0-0000-0000-0000000000000000},BSDR,90,1,FALSE
34,1999-12-22,09:01:00,gate 6,6931,{000000F0-0000-0000-0000000000000000},BSDR,90,1,FALSE
34,1999-12-23,08:44:00,gate 6,6952,{000000F0-0000-0000-0000000000000000},BSDR,99,1,FALSE
34,1999-12-23,08:44:00,gate 6,6952,{000000F0-0000-0000-0000000000000000},BSDR,99,1,FALSE
35,1999-12-29,09:10:00,gate 6,6756,{000000F0-0000-0000-0000000000000000},BSDR,113,1,FALSE
35,1999-12-29,09:10:00,gate 6,6756,{000000F0-0000-0000-0000000000000000},BSDR,113,1,FALSE
35,1999-12-30,08:49:00,gate 6,6775,{000000AF-0000-0000-0000000000000000},B,69,1,FALSE
35,1999-12-30,08:49:00,gate 6,6775,{000000AF-0000-0000-0000000000000000},B,69,1,FALSE
36,2000-01-03,09:07:00,gate 6,6473,{0000003D-0000-0000-0000000000000000},B,32,1,FALSE
36,2000-01-03,09:07:00,gate 6,6473,{0000003D-0000-0000-0000000000000000},B,32,1,FALSE
36,2000-01-03,09:07:00,gate 6,6473,{0000003D-0000-0000-0000000000000000},B,34,1,FALSE
36,2000-01-03,09:07:00,gate 6,6473,{0000003D-0000-0000-0000000000000000},B,34,1,FALSE
36,2000-01-04,07:38:00,gate 6,6424,{0000003D-0000-0000-0000000000000000},B,35,1,FALSE
36,2000-01-04,07:38:00,gate 6,6424,{0000003D-0000-0000-0000000000000000},B,35,1,FALSE
215,2000-01-09,09:07:00,gate 6,6021,{0000003D-0000-0000-0000000000000000},B,37,1,FALSE
215,2000-01-09,09:07:00,gate 6,6021,{0000003D-0000-0000-0000000000000000},B,37,1,FALSE
216,2000-03-22,18:29:00,gate 6,13082,{000000A0-0000-0000-0000000000000000},BSDO,62,1,FALSE
216,2000-03-22,18:29:00,gate 6,13082,{000000A0-0000-0000-0000000000000000},BSDO,62,1,FALSE
216,2000-03-23,06:16:00,gate 6,13876,{00000057-0000-0000-0000000000000000},BSDO,80,1,FALSE
216,2000-03-23,06:16:00,gate 6,13876,{00000057-0000-0000-0000000000000000},BSDO,80,1,FALSE
217,2000-03-23,06:16:00,gate 6,13876,{00000057-0000-0000-0000000000000000},BSDO,86,1,FALSE
217,2000-03-23,06:16:00,gate 6,13876,{00000057-0000-0000-0000000000000000},BSDO,86,1,FALSE
216,2000-03-23,18:25:00,gate 6,13876,{00000057-0000-0000-0000000000000000},BSDO,94,1,FALSE
216,2000-03-23,18:25:00,gate 6,13876,{00000057-0000-0000-0000000000000000},BSDO,94,1,FALSE
217,2000-03-23,18:25:00,gate 6,13876,{00000021-0000-0000-0000000000000000},B,69,1,FALSE
217,2000-03-23,18:25:00,gate 6,13876,{00000021-0000-0000-0000000000000000},B,69,1,FALSE
217,2000-03-24,06:15:00,gate 6,13126,{00000021-0000-0000-0000000000000000},B,78,1,FALSE
217,2000-03-24,06:15:00,gate 6,13126,{00000021-0000-0000-0000000000000000},B,78,1,FALSE
5,1998-12-17,08:15:00,gate 8,17500,{00000051-0000-0000-0000000000000000},B,76,1,FALSE
5,1998-12-17,08:15:00,gate 8,17500,{00000051-0000-0000-0000000000000000},B,76,1,FALSE
6,1998-12-21,08:49:00,gate 8,12978,{00000025-0000-0000-0000000000000000},B,83,1,FALSE
6,1998-12-21,08:49:00,gate 8,12978,{00000025-0000-0000-0000000000000000},B,83,1,FALSE
7,1998-12-29,09:10:00,gate 8,8934,{00000058-0000-0000-0000000000000000},BSDR,87,1,FALSE
7,1998-12-29,09:10:00,gate 8,8934,{00000058-0000-0000-0000000000000000},BSDR,87,1,FALSE
7,1998-12-30,09:02:00,gate 8,8933,{000000EC-0000-0000-0000000000000000},BSDR,89,1,FALSE
7,1998-12-30,09:02:00,gate 8,8933,{000000EC-0000-0000-0000000000000000},BSDR,89,1,FALSE
8,1999-01-05,09:39:00,gate 8,7612,{000000ED-0000-0000-0000000000000000},BSDG,89,1,FALSE
8,1999-01-05,09:39:00,gate 8,7612,{000000ED-0000-0000-0000000000000000},BSDG,89,1,FALSE
8,1999-01-06,09:21:00,gate 8,7607,{000000ED-0000-0000-0000000000000000},BSDG,93,1,FALSE
8,1999-01-06,09:21:00,gate 8,7607,{000000ED-0000-0000-0000000000000000},BSDG,93,1,FALSE
9,1999-01-09,09:03:00,gate 8,7546,{000000ED-0000-0000-0000000000000000},BSDG,94,1,FALSE
9,1999-01-09,09:03:00,gate 8,7546,{000000ED-0000-0000-0000000000000000},BSDG,94,1,FALSE
