mark_row_id,mark_sample_row_id,source,fish_origin,fork_length,count,dead
{A46FEF07-0A40-4C5C-A22BCB62BF1B2893},{FE11CBB6-71AC-4D9A-94A6D05AFA96D7EA},rbdd,wild,38,47,FALSE
{A4AAD488-329F-4435-A3B044AAB7DE28FB},{C01FD415-053D-49A0-B02289BFA607A6D8},rbdd,both,80,5,NA
{A4C8739B-C7EB-45EB-800262777AF219AA},{F2B11B69-B596-491A-ADDF546B3B9700C1},rbdd,wild,31,1,NA
{A4EE82AD-E9A8-4A6F-9178C41E0B77C938},{FE11CBB6-71AC-4D9A-94A6D05AFA96D7EA},rbdd,wild,39,33,FALSE
{A515842B-C079-410D-A787AD69B598888C},{778A9E88-1880-4954-81A335635500E8B6},rbdd,wild,59,1,NA
{A52C9D94-AE0A-4303-A2BD424A00C74004},{72AC7928-5D38-4C43-B68F42B81E31C97B},rbdd,both,81,1,NA
{A56CF29E-6729-4647-93E4ADA1D0A13017},{0C74AEE2-1738-46EC-B0DAC00941EBDA26},rbdd,wild,33,4,FALSE
{A5A2BF93-B624-47DC-9E3E11A30F555CC2},{B80659C1-731C-44F0-93EAE5F59695E237},rbdd,wild,34,1,FALSE
{A5C33AE8-5D43-47EB-A11CED53648F56E3},{2316FA45-B221-4111-86CC05334A3CC281},rbdd,wild,33,13,FALSE
{A5C7BE57-67B0-4EE0-B791A3351FC311AE},{FBC1C221-F30E-4E4E-8DBBB9CE27EA4C3B},rbdd,wild,31,1,NA
{A5E90B79-4FA2-4603-BCCF5E8F2BBA5E87},{2AE62B47-79B3-4BEC-85AECE80804B95F5},rbdd,both,81,3,NA
{A5EB70FC-8076-48F5-B2C9CEAE920DC684},{DDCE68DE-C657-426F-B4DD932F64818999},rbdd,wild,34,3,NA
{A6067C6B-5267-44EA-B3B9687CEC5B6C07},{D5C40139-948C-4659-B6932B09AB1493A2},rbdd,wild,55,1,FALSE
{A6074F85-7701-4C3E-A84BE123109A1E12},{2AE62B47-79B3-4BEC-85AECE80804B95F5},rbdd,both,68,2,NA
{A60E6C79-6DB1-48A6-9E8BAF33A3392389},{72AC7928-5D38-4C43-B68F42B81E31C97B},rbdd,both,79,7,NA
{A6457D79-6A01-4D4A-B694CD050891C623},{9ED036FA-E407-41DC-A932A6249A2FC973},rbdd,wild,35,16,NA
{A65A2767-EF3D-46E9-A4A766730AE72B34},{645AEEE4-1BEC-422C-89288CBEF39CD1F0},rbdd,wild,37,35,FALSE
{A68342F9-F594-4727-850A417BD0A3EDC3},{72AC7928-5D38-4C43-B68F42B81E31C97B},rbdd,both,63,3,NA
{A710DF1A-C4CD-4A99-B036402D50953851},{7BF235FF-8CEE-4EDA-B8CF0C0E3618B8F4},rbdd,both,86,4,NA
{A71C5150-7FCF-4A5F-BBB5F6BED6F86495},{D6A30863-DE79-4C5C-80214699C17417CB},rbdd,wild,39,10,FALSE
{A71F7708-552E-44D8-A6E651A82A0DCE1C},{2CD53388-CABD-4359-BEFDC87727980B09},rbdd,wild,37,30,FALSE
{A721A5F4-0472-4AA8-84DAD59F3A4315FB},{A51854CE-AD17-4597-AA27FA9FD10FFD63},rbdd,wild,60,1,FALSE
{A7460E4C-B8BE-44B4-BB0038A5121F6112},{7BF235FF-8CEE-4EDA-B8CF0C0E3618B8F4},rbdd,both,87,4,NA
{A760A2B0-49F7-426C-B357D14A530A6B31},{D5C40139-948C-4659-B6932B09AB1493A2},rbdd,wild,51,2,FALSE
{A7613D04-06B7-4132-BE6B82D8E88FBE54},{74446808-878D-4EF9-A14AA08ABCA5135A},rbdd,wild,40,2,FALSE
{A771E65C-252B-4E39-B3F680360275DB05},{573F6A56-7517-4524-871A1A3A49C8770C},rbdd,both,83,1,NA
{A7842449-017F-48F7-BF4425A698E97348},{D5C40139-948C-4659-B6932B09AB1493A2},rbdd,wild,41,3,FALSE
{A86FCA52-58BA-44DA-B4AB387856146445},{E60652E7-CA85-48DD-8AC30D761A48BAFE},rbdd,wild,40,5,NA
{A8867266-CF9A-4F25-87C46506D8DA1D3B},{2AE62B47-79B3-4BEC-85AECE80804B95F5},rbdd,both,83,2,NA
{A8D63B5D-C069-4598-B0F3C4896FE87F25},{86222E92-1639-451B-A28DC79C1C1FDCB3},rbdd,wild,50,1,FALSE
{A8EDB105-7CFC-4A0D-9D788256B7247951},{5BC7ED62-B346-42E5-87CD073FBDC41E86},rbdd,wild,54,1,FALSE
{A9234292-AB53-4674-B6FBA9910CC209C2},{2B0C5F95-CC4D-426A-A4F62E2B8004FFD1},rbdd,wild,35,3,FALSE
{A9259DDA-0DED-4FA0-94AA7354990E9DB0},{A4BABFA5-EA66-4714-98C053E83F4821EE},rbdd,wild,42,1,FALSE
{A92FB6D2-C9E1-41E3-BD0E361E6062AA2C},{B0586AEE-645E-43EC-9A0EBC52500F1EBE},rbdd,wild,55,1,FALSE
{A9540B69-407D-46C8-99F26FEE4C7829AC},{BDA83F5E-06B1-4F7D-B631F4281B3336C2},rbdd,wild,44,3,FALSE
{A9947961-17C2-420E-BB71EF85B19BEB1F},{FBC1C221-F30E-4E4E-8DBBB9CE27EA4C3B},rbdd,wild,51,2,NA
{A9B05863-0495-4475-90B64D1435FECF9C},{2B989AC5-9F05-498D-99056395F320B31F},rbdd,wild,54,2,FALSE
{AA4173F1-AF9F-4E59-B47DF588E839D0D7},{00740A9F-AF3A-498E-BF2478957A524D70},rbdd,both,96,4,NA
{AA5F1340-60C2-43BE-8BC8B0B95CFBFEE9},{5B5BD024-7330-44DD-A0CBAE1385E87709},rbdd,wild,46,1,NA
{AA6C4A3F-CA75-459F-BBFA657BC35D7FFA},{F4867202-0A21-4ACF-ADA2121B7B245B17},rbdd,both,88,7,NA
{AA957835-75B0-46B3-ADDCDD613512AC30},{CBE96FAB-3B54-41F7-9E195AD451E73FB2},rbdd,wild,37,31,FALSE
{AA993634-EC31-4A3C-93A74111C9A0E347},{043D5818-D7E8-4468-BA11EC1A39423C1C},rbdd,wild,41,2,FALSE
{AA9CAA3E-7E2C-4862-98F41ED5BCFCB003},{CBC194E7-1270-42E3-97FED00BE2DFC355},rbdd,wild,57,1,NA
{AAAFB25F-B420-4F8C-A6FC9ABF3FB5F0A7},{5B6A3646-074D-41F9-B7A7D8ADE087B119},rbdd,wild,48,3,NA
{AAC8CD60-C957-4167-8C71847B119A8C6A},{1F5BF475-C377-463F-9AECD5313B7A8BF2},rbdd,wild,41,1,NA
{AACA453E-D194-499F-BF6F24F39D886662},{F94A2BE3-01AD-4106-AEAFDA999531F414},rbdd,wild,41,3,NA
{AACD4327-14CC-46F5-86B04C3CEC52DE9F},{2316FA45-B221-4111-86CC05334A3CC281},rbdd,wild,34,29,FALSE
{AAFC54E2-6D59-4F8E-92C5BD4DD23B0A29},{C65A8F2A-3B06-4D18-836681AA5785C280},rbdd,wild,43,2,FALSE
{AB0EA64F-162F-41BC-93D456153EF56E8F},{7483EED1-3440-476B-A55B0DBA7BA2D50B},rbdd,wild,34,14,FALSE
{AB156DD6-0562-4991-B5ED09D226E65315},{A51F1C39-022C-4060-A2AD47324EF2266B},rbdd,wild,44,1,NA
{AB3594BD-7E7F-4AA1-AE468F1DBDC3BA9C},{D361D1AE-901E-421B-AA10494204EC7CF4},rbdd,wild,39,11,NA
{AB38AE36-F309-4BA8-8BD7AC932A263BE1},{573F6A56-7517-4524-871A1A3A49C8770C},rbdd,both,65,8,NA
{AB698BFF-5E3A-4093-8F22FECD92D8F5A6},{9B11DF24-C44F-41BF-8D26A8396AC20FA3},rbdd,wild,33,6,FALSE
{AB7C5E17-66D4-467B-BBC5DF64C4C0E8FA},{2DBF558A-B678-4409-840D2C8C5DB1DC1F},rbdd,wild,56,1,FALSE
{ABC9343F-CAD7-456B-B2DE77FB37D01208},{8630493B-9F58-455D-A7C30517D7FFFD82},rbdd,wild,38,12,NA
{AC1B5AA0-B8E9-46C0-A2996D1AC293BEB1},{E27D6216-544D-4A91-AE8C2A4B408466AD},rbdd,wild,34,12,FALSE
{AC1C674B-E4E8-4AE4-B6BA474A9E35FE87},{2B0C5F95-CC4D-426A-A4F62E2B8004FFD1},rbdd,wild,62,6,FALSE
{AC21AA38-183E-4CC4-8CE0EDE30EC8B82F},{5B6A3646-074D-41F9-B7A7D8ADE087B119},rbdd,wild,50,2,NA
{AC270AC9-62FD-4A8B-BC2C38BF81726B5D},{B37718B7-765D-4C27-B5F749BFE114D69A},rbdd,wild,34,6,FALSE
{AC5B65F1-C6AF-4336-8244E60158AAF4E5},{21029F05-46DB-4C4F-9DE2198ACE347276},rbdd,wild,40,21,NA
{AC9BA044-7A75-4707-A077BBE1029A4ACF},{26437B33-2A89-4A2C-81AF5112D34C3F57},rbdd,wild,36,41,FALSE
{ACA01179-1BFD-4F5F-BAAC98F29F852C6D},{D98562E4-8168-427A-8B739C36FA7A2648},rbdd,wild,34,13,FALSE
{ACA1E5B1-29A7-47DA-B53EF41F3236B61A},{2DBF558A-B678-4409-840D2C8C5DB1DC1F},rbdd,wild,36,55,FALSE
{ACAB3451-AB8B-4C82-8CBD19EFD6EAA988},{26437B33-2A89-4A2C-81AF5112D34C3F57},rbdd,wild,37,27,FALSE
{ACC56731-62A0-403D-9882D6637BD347CC},{72AC7928-5D38-4C43-B68F42B81E31C97B},rbdd,both,88,2,NA
{ACF4A9AD-B180-4AD2-844F39C83C9E0C88},{BAB0E563-2D39-4B55-9B45DB5DCB63DB6A},rbdd,wild,45,1,NA
{AD210A2D-8663-470A-83516AC720BE39F8},{2B0C5F95-CC4D-426A-A4F62E2B8004FFD1},rbdd,wild,46,2,FALSE
{AD304AD6-0B04-4BF7-B3D87DC6A700C437},{1F5BF475-C377-463F-9AECD5313B7A8BF2},rbdd,wild,38,40,NA
{AD44DD4C-92DF-4146-A0189DD1B27552D6},{D5C40139-948C-4659-B6932B09AB1493A2},rbdd,wild,46,1,FALSE
{AD4ED519-BEB4-405A-A034B578A49F19EF},{F140C3B6-5DFB-4A09-B25B03C106D35B2C},rbdd,wild,32,1,NA
{AD66565C-69C0-4B25-BE5549AFBB216AD4},{1F5BF475-C377-463F-9AECD5313B7A8BF2},rbdd,wild,39,22,NA
{AD8ABB79-5313-4B77-AA6E0FA5D6744129},{74446808-878D-4EF9-A14AA08ABCA5135A},rbdd,wild,39,2,FALSE
{AD9F849A-FCE3-4DAD-86C599B9843A40F5},{C65A8F2A-3B06-4D18-836681AA5785C280},rbdd,wild,35,32,FALSE
{ADB9470A-30DA-478B-A98A85CD77B5557D},{B05215DF-1B6C-4A6B-AC7A227CE65E60FE},rbdd,wild,87,4,NA
{ADBE8CBE-7DEE-42FD-A1CCD78F332AFF7A},{597D399F-F484-4948-900504322E7CE202},rbdd,wild,43,1,FALSE
{ADC9EFAE-6E0D-4B4F-90E44EC91962F983},{2D23C76E-E5A1-47C0-BB89FB425C1BAC03},rbdd,wild,39,7,NA
{AE1C8D4D-001B-44B5-84DEEE226F2DE920},{573F6A56-7517-4524-871A1A3A49C8770C},rbdd,both,74,16,NA
{AE375F3B-26E8-4505-8217CA13D191E6C8},{5407217F-DC03-42CF-B9664FA71476B986},rbdd,wild,36,28,NA
{AE51F773-CEC4-4969-9A9CA0C1B498FB25},{E4EF9B38-624C-4169-8B0F4F61FFA35961},rbdd,wild,37,34,FALSE
{AE799349-3B38-43D3-89E0BF59A963C457},{FBC1C221-F30E-4E4E-8DBBB9CE27EA4C3B},rbdd,wild,39,3,NA
{AE9E1853-7884-4E87-BDD9AB2BE13C8877},{CBC194E7-1270-42E3-97FED00BE2DFC355},rbdd,wild,85,1,NA
{AEB40EE6-2E77-4984-8B076B258DDC70D7},{7BF235FF-8CEE-4EDA-B8CF0C0E3618B8F4},rbdd,both,68,3,NA
{AEEBE487-98CD-4371-89A6837F6C3652C1},{2316FA45-B221-4111-86CC05334A3CC281},rbdd,wild,36,41,FALSE
{AF0176A0-F9C1-4123-A2C07F878DAEC56C},{B0586AEE-645E-43EC-9A0EBC52500F1EBE},rbdd,wild,39,18,FALSE
{AF4F7F81-D490-4414-90FE4007AD2DABD4},{F4867202-0A21-4ACF-ADA2121B7B245B17},rbdd,both,57,2,NA
{AF5910D9-8111-4737-B007E8922F5F4FFA},{5BC7ED62-B346-42E5-87CD073FBDC41E86},rbdd,wild,37,15,FALSE
{AF7343CE-8F6C-476A-93E228236C7FA633},{778A9E88-1880-4954-81A335635500E8B6},rbdd,wild,33,10,NA
{AF91E8A4-629E-4CCC-BCA1CBA3CFB4DD0F},{BDA83F5E-06B1-4F7D-B631F4281B3336C2},rbdd,wild,48,4,FALSE
{AFACC8A9-6102-46B0-A1A88D94ADFC8708},{0B4815E2-368B-4E67-A4062FCF31D5EB2E},rbdd,wild,39,3,FALSE
{AFB02B96-4885-46B9-82285F9938B7EDCA},{99A2DDC7-E76B-4157-A52B6551F095A4FA},rbdd,wild,35,29,NA
{AFCF3EE8-83C4-4C76-9F87267A12671DE0},{F140C3B6-5DFB-4A09-B25B03C106D35B2C},rbdd,wild,37,29,NA
{AFDA3FEB-3B3D-4478-A2EB37871E08810C},{00740A9F-AF3A-498E-BF2478957A524D70},rbdd,both,54,1,NA
{B06EA01B-957F-4B46-81052DBF078B9F23},{BAB0E563-2D39-4B55-9B45DB5DCB63DB6A},rbdd,wild,33,7,NA
{B08A9665-BF80-4E7B-95D17F3593279199},{7B2109AF-EBA6-47BA-8F46F3CE6A542E37},rbdd,wild,38,32,FALSE
{B09276CD-5935-48B1-97786CC3F0496CE4},{7ABEBCCD-7D72-495C-8FBE7108DAD51896},rbdd,wild,42,1,FALSE
{B092BDAD-CC60-4A2B-B1CE92F6A01F62BF},{2316FA45-B221-4111-86CC05334A3CC281},rbdd,wild,35,61,FALSE
{B097DBD1-F018-4643-8A42529BA7D7B15F},{778A9E88-1880-4954-81A335635500E8B6},rbdd,wild,32,7,NA
{B0C54168-19C5-4789-902AC4662FB5E650},{952C592F-3D51-41D8-BF7E4E6EEF515796},rbdd,wild,37,20,FALSE
{B0E76BC8-3AE3-4264-A5D5588432EB80FC},{B37718B7-765D-4C27-B5F749BFE114D69A},rbdd,wild,36,41,FALSE
{B10F2C52-B224-4ECE-892496715A2AE90B},{00740A9F-AF3A-498E-BF2478957A524D70},rbdd,both,101,1,NA
{B110E2E8-8386-45FF-93E8B9A60F3AA1AE},{5B6A3646-074D-41F9-B7A7D8ADE087B119},rbdd,wild,42,4,NA
{B1242094-A4F0-48FB-890B8BF7F64DF9CC},{5B6A3646-074D-41F9-B7A7D8ADE087B119},rbdd,wild,54,1,NA
{B14C4E41-718C-48A0-8C37E91809A6EEC0},{4640B5FE-6106-4EA0-B37BBF2911D35F1D},rbdd,wild,33,7,FALSE
{B1BB9389-B0E9-4D81-9AF44DB6DDC93E75},{CB0F5EC1-F54A-496A-BDAFC97AEFC7BEEB},rbdd,wild,32,3,NA
{B1FF79BE-1048-4A5D-BC60E72D986AA310},{573F6A56-7517-4524-871A1A3A49C8770C},rbdd,both,81,3,NA
{B20D3688-F055-48FD-B08906AE4975277D},{38F17844-4C6A-4DE1-9B02EA847834CFB4},rbdd,wild,35,29,FALSE
{B20DD500-C186-43D0-941945A95CB14861},{B05215DF-1B6C-4A6B-AC7A227CE65E60FE},rbdd,wild,60,9,NA
{B20E5CA4-4546-4D83-B71E70872B45413F},{0C74AEE2-1738-46EC-B0DAC00941EBDA26},rbdd,wild,58,2,FALSE
{B225E6E4-AC81-41F9-B91618A1D26F899D},{7BF235FF-8CEE-4EDA-B8CF0C0E3618B8F4},rbdd,both,75,10,NA
{B22E70B2-B627-432E-BB5E2F92ED7EC072},{6F430A75-31E3-4967-9ECFC11DF448B8C4},rbdd,wild,39,45,FALSE
{B2335BF6-5D3B-4813-9684092EE5D8A969},{FBC1C221-F30E-4E4E-8DBBB9CE27EA4C3B},rbdd,wild,34,16,NA
{B25C86F0-7941-4D59-B3CCFBFAC5250D71},{8C327390-90E4-4CBD-AADD794796F5E6CC},rbdd,wild,30,1,NA
{B2850487-0E15-43C9-83F1ACA7DB3B15CD},{09E914D7-D1FF-4533-ABF7491EDAA505BA},rbdd,wild,41,4,NA
{B29BB161-FF65-4F39-8DFDE7A6BB7FF3D2},{2B989AC5-9F05-498D-99056395F320B31F},rbdd,wild,48,5,FALSE
{B2E63A71-0509-4E64-80788B05BD6D3C26},{B05215DF-1B6C-4A6B-AC7A227CE65E60FE},rbdd,wild,86,5,NA
{B2FDB73A-DB41-43AA-BE42DEA7B2E2AA9A},{FE11CBB6-71AC-4D9A-94A6D05AFA96D7EA},rbdd,wild,37,60,FALSE
{B3316F0A-D533-4C92-A11854453833BD25},{52EC9830-950B-4825-ACF79625A68D9660},rbdd,wild,30,1,FALSE
{B3426C67-AF14-4BB2-8D121A8758034D75},{2AE62B47-79B3-4BEC-85AECE80804B95F5},rbdd,both,60,1,NA
{B4720664-9E0E-4D82-AC9B51C15B076611},{D98562E4-8168-427A-8B739C36FA7A2648},rbdd,wild,31,4,FALSE
{B477108C-BBAE-4242-946D239DDEAB333F},{B05215DF-1B6C-4A6B-AC7A227CE65E60FE},rbdd,wild,77,5,NA
{B477F8F3-2139-43D0-AD909A651F4B1E00},{A51854CE-AD17-4597-AA27FA9FD10FFD63},rbdd,wild,51,2,FALSE
{B4A33903-C8AC-45FF-B30D61885AE878C1},{A4BABFA5-EA66-4714-98C053E83F4821EE},rbdd,wild,35,40,FALSE
{B4BF2F0F-E177-44D4-AC0274AA14AEE1C5},{99A2DDC7-E76B-4157-A52B6551F095A4FA},rbdd,wild,45,3,NA
{B4C00FEE-6092-45EC-AF41072BCBA4F3BB},{CBC194E7-1270-42E3-97FED00BE2DFC355},rbdd,wild,80,3,NA
{B4C8AA0D-38FA-4AE8-AA449EDBD9E9A50E},{BDA83F5E-06B1-4F7D-B631F4281B3336C2},rbdd,wild,45,1,FALSE
{B4DBE59C-5607-4145-BE54A1EEC7F1A092},{FE11CBB6-71AC-4D9A-94A6D05AFA96D7EA},rbdd,wild,36,14,FALSE
{B4FD8277-4B8D-4E65-8D788715BB170EDB},{B69C0163-EF3A-4313-970D85B094483531},rbdd,wild,32,1,FALSE
{B503BFBF-7268-43AF-91FF49B247B206D4},{B0586AEE-645E-43EC-9A0EBC52500F1EBE},rbdd,wild,56,1,FALSE
{B5057B4E-F1A3-432F-B899530A72743CD9},{A28DB4C3-93B9-4466-8070E99DDCA90EA5},rbdd,wild,42,1,FALSE
{B57FA174-A9D2-4EBC-AF7FEC884E48E558},{72AC7928-5D38-4C43-B68F42B81E31C97B},rbdd,both,83,3,NA
{B6105422-091A-4475-993D7AFFCD1E8E69},{BDA83F5E-06B1-4F7D-B631F4281B3336C2},rbdd,wild,59,1,FALSE
{B64D650A-CC8C-4957-B9CA2F45E1B4EE06},{8DED69D6-580A-49D5-8D807035E6DC610D},rbdd,wild,34,1,FALSE
{B657A7DF-9F7C-48A8-B22D291272CFE9F1},{2B0C5F95-CC4D-426A-A4F62E2B8004FFD1},rbdd,wild,41,1,FALSE
{B674A9A2-7C0F-4413-B9AB1E5F84C61C87},{4833A1DB-A8A1-4083-935D52B7A3B19BB9},rbdd,wild,40,3,NA
{B6AD02B1-C0E1-4842-AF89DD6A140B06E7},{E60652E7-CA85-48DD-8AC30D761A48BAFE},rbdd,wild,50,1,NA
{B6BCDC22-5C3A-4D31-AA69145A6F5F103C},{BDA83F5E-06B1-4F7D-B631F4281B3336C2},rbdd,wild,57,2,FALSE
{B6C5A45D-B526-4BD6-8455EEC6F6A91E25},{73B15B3D-8D20-488B-9AFA36B82A123B27},rbdd,wild,30,1,NA
{B6E11E4A-542E-4452-ABCAB8ACA6DC3F96},{00740A9F-AF3A-498E-BF2478957A524D70},rbdd,both,90,1,NA
{B721E414-B836-462E-91F0BF2A226FD204},{31B70D42-723E-477C-AF4A7762181C7B50},rbdd,wild,38,24,FALSE
{B728F1A8-1846-4FDA-8CF53D0EEA0769BD},{8630493B-9F58-455D-A7C30517D7FFFD82},rbdd,wild,44,2,NA
{B756C737-EF0B-465F-96FE9170E07EC2C9},{00740A9F-AF3A-498E-BF2478957A524D70},rbdd,both,73,2,NA
{B76908B4-81A7-48E0-AD7C9A92A58985E9},{573F6A56-7517-4524-871A1A3A49C8770C},rbdd,both,77,10,NA
{B77AC290-4ECA-4800-AD8B7C13ED85B579},{2D979573-2C31-4241-A8FE09E471F95EA1},rbdd,wild,32,1,NA
{B77C108A-D611-4D43-8C358193D79317DC},{E60652E7-CA85-48DD-8AC30D761A48BAFE},rbdd,wild,38,21,NA
{B80EA6B3-08E8-4D38-9234DFE5E9AE65A0},{9ED036FA-E407-41DC-A932A6249A2FC973},rbdd,wild,31,2,NA
{B83F057B-FC96-4994-A9EE243BF32EBAB3},{597D399F-F484-4948-900504322E7CE202},rbdd,wild,44,1,FALSE
{B83FA91F-2225-4EE8-B93982353253B6A0},{5B5BD024-7330-44DD-A0CBAE1385E87709},rbdd,wild,39,5,NA
{B8720307-CFF5-417A-A34F321C4CBC318C},{72AC7928-5D38-4C43-B68F42B81E31C97B},rbdd,both,82,4,NA
{B87E2B40-5F60-4210-8387D64C4988B54B},{9B11DF24-C44F-41BF-8D26A8396AC20FA3},rbdd,wild,38,20,FALSE
{B8BC579D-8F10-4D33-BB9EC8CEEC945EFB},{FBC1C221-F30E-4E4E-8DBBB9CE27EA4C3B},rbdd,wild,48,2,NA
{B8C87C24-4A91-4571-A789F171809D2396},{3378A125-511A-4FE3-B67B393CAF3250EE},rbdd,wild,36,14,FALSE
{B8EBEF31-FC44-434C-B7B56D65B02F3EE5},{2DBF558A-B678-4409-840D2C8C5DB1DC1F},rbdd,wild,32,2,FALSE
{B9667051-87FA-43F5-A91A3A17D7C2E1F9},{6CDADB9E-3620-4C56-92960C77FAFB2469},rbdd,wild,32,2,FALSE
{B9895CD8-BAEB-4EC9-8EFA2A1E0BB27E2F},{FBC1C221-F30E-4E4E-8DBBB9CE27EA4C3B},rbdd,wild,35,32,NA
{BA0D506E-0809-43E6-B6343C88756FE575},{E60652E7-CA85-48DD-8AC30D761A48BAFE},rbdd,wild,44,1,NA
{BA412B55-A58D-46ED-A34B3A715230D375},{23458F02-23C0-43D7-B95C207D5639FA61},rbdd,wild,33,1,FALSE
{BA639BE2-0EB6-4171-9F42059E5976D0CB},{2B0C5F95-CC4D-426A-A4F62E2B8004FFD1},rbdd,wild,43,1,FALSE
{BA81F925-76D4-4819-9EF785B098C2DF84},{1FBF2683-CF74-4170-8C6CCA734DB99F02},rbdd,wild,32,1,FALSE
{BA9472DB-6FD0-43D8-8D8D5C4E0F48BC92},{E6005B76-BAF4-4DC5-9F5817F559226E39},rbdd,wild,36,13,FALSE
{BAA5AF16-8A6E-4EC1-9A499E3A56886379},{F2FB7B89-B909-47F6-983F42A6A111EF2E},rbdd,wild,37,42,NA
{BAB583A6-FF53-42AD-BDDB1AAA518C8FD2},{A8440CFD-C8AC-46A3-89A2229EDC3A19FA},rbdd,wild,35,13,NA
{BACDB76D-2636-448C-A4534843D2CA81C7},{73B15B3D-8D20-488B-9AFA36B82A123B27},rbdd,wild,33,13,NA
{BAE57584-4D49-4304-990060B92A77F466},{2B989AC5-9F05-498D-99056395F320B31F},rbdd,wild,46,5,FALSE
{BB1ED1D0-2D29-4945-B42650BC92E77468},{8C327390-90E4-4CBD-AADD794796F5E6CC},rbdd,wild,41,1,NA
{BB2AFF5B-536C-437F-A09D476119666741},{B05215DF-1B6C-4A6B-AC7A227CE65E60FE},rbdd,wild,89,1,NA
{BB51A9D9-AD49-4CFD-9FE2ACEC1A4E7B65},{0C74AEE2-1738-46EC-B0DAC00941EBDA26},rbdd,wild,55,4,FALSE
{BB5A2CEB-134C-47E5-AE8A56DE0265BA2F},{BDA83F5E-06B1-4F7D-B631F4281B3336C2},rbdd,wild,38,6,FALSE
{BBA51D64-F50D-45BA-8C87DF251A51477B},{1C064EE3-4C92-4D41-B198C51C3D8D3201},rbdd,wild,36,84,NA
{BBB11410-E492-4E10-932F24865E8A6A61},{47FCBC9E-C8DD-4585-845B97B7481D7AC1},rbdd,wild,37,38,FALSE
{BBC7F276-146B-4C8A-B6B12F6FEA18B67B},{2CD53388-CABD-4359-BEFDC87727980B09},rbdd,wild,36,21,FALSE
{BBE2068F-A9F1-4A9B-BDF7EA6132F01911},{9ED036FA-E407-41DC-A932A6249A2FC973},rbdd,wild,41,1,NA
{BBE968B5-8450-4FE2-AD61ED538B6EE71C},{778A9E88-1880-4954-81A335635500E8B6},rbdd,wild,37,28,NA
{BBFE41EA-9834-495D-836C29724563457A},{8C327390-90E4-4CBD-AADD794796F5E6CC},rbdd,wild,36,41,NA
{BC1CC63D-7879-48CD-8E5339A34B4885BE},{2C5519A4-D6C0-4A30-BBC310E13649E145},rbdd,wild,40,6,FALSE
{BC33DEC3-48B6-4BF5-960C5CF0A362C633},{3AFA6DBF-162B-4DA0-9003B86D6F421517},rbdd,wild,38,40,NA
{BC7C65A5-5A94-47C3-A8E05AA18B5C86F3},{597D399F-F484-4948-900504322E7CE202},rbdd,wild,45,2,FALSE
{BC87C16C-B17E-42C6-801F6B61B24FC9F0},{2B989AC5-9F05-498D-99056395F320B31F},rbdd,wild,45,3,FALSE
{BCBD0642-0FDD-40AA-8A40FB9BB790281E},{00740A9F-AF3A-498E-BF2478957A524D70},rbdd,both,95,1,NA
{BCC41565-A411-44FE-B3539137434999D3},{3609F626-DD26-49CE-A717C8F3D032877B},rbdd,wild,35,45,FALSE
{BCFBE90C-33D9-408E-9C07EA24FD039226},{3378A125-511A-4FE3-B67B393CAF3250EE},rbdd,wild,34,4,FALSE
{BD0BBD16-6641-414F-84D85EE9F7F36D0C},{AE18ACED-F2A2-479D-BDCCC4316BFBAB99},rbdd,wild,35,89,NA
{BD3EAD39-C593-4053-A79666B433C873F8},{0CBEF647-3CDE-4168-8BD8E398AC81C7C4},rbdd,wild,39,11,FALSE
{BD5DD4EE-1922-4C7E-B238D84734843F81},{31B70D42-723E-477C-AF4A7762181C7B50},rbdd,wild,40,3,FALSE
{BD5E1319-1897-4FEA-9B6F26683B8101BE},{3378A125-511A-4FE3-B67B393CAF3250EE},rbdd,wild,33,1,FALSE
{BD64F36A-E8EA-47BF-81BD624A010AD0EB},{7B2109AF-EBA6-47BA-8F46F3CE6A542E37},rbdd,wild,35,19,FALSE
{BD97F67D-569E-44A4-93985A5B08B7F173},{DEEFF6C7-2206-4219-A579DBE9A25F06EB},rbdd,wild,36,35,NA
{BDA02ECC-15AA-4767-92E73B449C246548},{2CD53388-CABD-4359-BEFDC87727980B09},rbdd,wild,38,19,FALSE
{BDB5A379-B15A-4AD7-97387B5B1C1F1066},{72AC7928-5D38-4C43-B68F42B81E31C97B},rbdd,both,100,1,NA
{BDB89DE7-214A-4416-9A966CAAB332A134},{9852257B-6563-4B91-9DC1316D792AF219},rbdd,wild,39,22,NA
{BDC8E8E1-7983-4568-97359A05FB32774A},{BB731C63-C3AD-4D3F-BCBCA856F54294A1},rbdd,wild,40,2,FALSE
{BDEB94CE-7D6E-45E9-A2A52C71D480A1C7},{D19EB19F-6B54-4EE8-800FA75C73083BE2},rbdd,wild,52,1,FALSE
{BE063B25-E9D8-409B-9C115E24C798BD3C},{A51F1C39-022C-4060-A2AD47324EF2266B},rbdd,wild,39,2,NA
{BE5801F3-B5B8-44E3-A1BA25D35530486B},{5B6A3646-074D-41F9-B7A7D8ADE087B119},rbdd,wild,38,52,NA
{BE5FABD0-89A1-47E4-B9825A7787DA8478},{A51854CE-AD17-4597-AA27FA9FD10FFD63},rbdd,wild,36,18,FALSE
{BEBD8008-D8B9-4C5E-B8FF4E88A7C02D17},{97E1B4AB-BE32-475A-BA19C19B7408D5B3},rbdd,wild,38,6,FALSE
